"ID","Timestamp","Age","Country","EatMeat","OriginiInfluenceMarket","OriginiInfluenceRestaurant","BuyingFromWeb","WebSite","SpendForNoAntibiotics","QRcode","Satisfaction","WhySatisfation","MeatConsumptionReduction","Microbiome","Shop1","Shop2","Shop3","Shop4","Shop5","Advisor1","Advisor2","Advisor3","Advisor4","Advisor5","Advisor6","1","2","MeatPropensity","Awareness","EarlyAdoption"
549,"18/04/2021 11:09:12","18-29","Italy","At least three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Butcher's","Supermarket","","","","Nutritionist","","","","","",1,0,0.641153210989456,-0.0791208693700495,-0.0589181327752235
550,"18/04/2021 11:20:54","> 70","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Local market","Supermarket","","","","Magazines","Tutor di Slow Food","","","","",1,0,0.201838736575919,-0.252787164544899,0.0180818815847486
551,"18/04/2021 11:26:37","> 70","Italy","Less than three times a week","Very","Not at all","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","TV","","","","","",0,1,-0.350541842953421,0.453291889815794,-0.351020107153292
552,"18/04/2021 11:27:35","30-49","Italy","At least three times a week","Fairly","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","TV","","","","",1,0,0.541705929162687,-0.42909618406348,0.21814385456587
553,"18/04/2021 11:33:22","> 70","Italy","Never","Fairly","Fairly","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","","","","","Al supermercato o negozio compro quello che puo' interrssarmi al momento","","","","","",1,0,-1.39503702454739,0.16493162879523,-0.295078570858993
554,"18/04/2021 11:49:25","50-69","Italy","Less than three times a week","Very","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","Supermarket","","","","Nutritionist","Ricerca personale","","","","",0,1,-0.402561202783114,0.958477307867197,-0.273593426450058
555,"18/04/2021 11:51:12","50-69","Italy","At least three times a week","Fairly","A little","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Supermarket/shop website","","","","","",1,0,0.199159987528868,-0.351138544952483,0.110673938294255
556,"18/04/2021 11:55:55","> 70","Italy","At least three times a week","Very","A little","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Internet forums","TV","","","",1,0,0.403007624732976,0.521307547052619,-0.155168749383634
557,"18/04/2021 11:56:19","> 70","Italy","At least three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,0.0504427492324657,0.778585953619178,0.00377295609594244
558,"18/04/2021 12:32:12","> 70","Italy","At least three times a week","Very","A little","Yes and I already do","Gruppo di acquisti, azirnfa s. Bartolomeo","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","Lezioni di esperti in alimentazione ","","","","",1,0,0.277874819264027,0.565935605610189,-0.283807344117945
559,"18/04/2021 12:47:20","50-69","Italy","Less than three times a week","A little","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","TV","","","","","",0,1,-0.105074708994936,-0.64780220136261,-0.164506537795702
560,"18/04/2021 13:02:22","50-69","Italy","Less than three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Web","","","","","",0,1,-0.18431926268101,-0.639278677633559,-0.142031581803525
561,"18/04/2021 13:08:23","> 70","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Local market","Supermarket","","","","Internet forums","","","","","",0,1,-0.532559687322356,0.668484446113871,-0.0264771927095364
562,"18/04/2021 13:42:30","50-69","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","Internet forums","","","","",0,1,-0.512620495834182,0.840430818697129,-0.37200326060735
563,"18/04/2021 13:43:11","50-69","Italy","Less than three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","Yes","Supermarket","","","","","Nutritionist","","","","","",1,0,-0.451516905812312,0.735900831789026,-0.0670024369803339
564,"18/04/2021 13:43:33","18-29","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","","","","","",1,0,0.148454537530612,0.717486856146108,-0.287460684162252
565,"18/04/2021 13:49:11","18-29","Italy","Never","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","No","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Internet forums","","","","",1,0,-1.28206188509607,-0.0505693438922787,0.066255444538086
566,"18/04/2021 13:51:41","18-29","Italy","Less than three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Supermarket/shop website","","","","",0,1,-0.475987942768435,1.11034566697863,-0.331849297119889
567,"18/04/2021 13:53:13","18-29","Italy","Less than three times a week","Very","Very","Yes","","Equal","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","","","","","",1,0,-0.748952488122047,0.754162332927738,-0.057257399221421
568,"18/04/2021 13:54:43","30-49","Italy","Less than three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Internet e media ","","","","","",1,0,-0.370675815747667,1.20636080101797,-0.34756634319739
569,"18/04/2021 13:59:37","18-29","Italy","At least three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have heard about the microbiome, but I have never bought these products.","Butcher's","Local market","","","","Nutritionist","Personal trainer","Supermarket/shop website","","","",1,0,-0.040188908085518,1.14717216041094,-0.287372876814426
570,"18/04/2021 14:02:32","18-29","Italy","Never","Very","Very","No","","> 30% more","I have never scanned it","No","Perché carne e pesce e derivati non sono sostenibili per definizione  ","Yes, I already have","I have never heard of the microbiome","Local market","","","","","Magazines","","","","","",0,1,-1.57081159674555,1.14467114442859,-0.278715224938049
571,"18/04/2021 14:14:04","50-69","Italy","Less than three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","No","A cottura pessima resa","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Internet forums","TV","Supermarket/shop website","","","",0,1,-0.204275358914017,-0.0726021773808486,-0.106725947272361
572,"18/04/2021 14:28:04","50-69","Italy","Never","Fairly","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Supermarket/shop website","","","","","",1,0,-1.14087583095752,0.113850219502453,-0.000101730964050478
573,"18/04/2021 14:36:01","> 70","Italy","At least three times a week","Very","Very","No","","> 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Nessuna","","","","","",1,0,0.236550031752607,0.900213001789028,-0.0107953524684708
574,"18/04/2021 14:37:46","50-69","Italy","Less than three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nessuna","","","","","",0,1,-0.585758392483863,1.16192990311851,-0.0642215003602777
575,"18/04/2021 14:40:16","18-29","Italy","Never","Very","Very","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Non la consumo","","","","","Internet forums","Personal trainer","Libri","","","",0,1,-1.33345147393169,0.769958152717664,-0.22757532373706
576,"18/04/2021 14:40:21","18-29","Italy","Never","Very","Very","No","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Non la consumo","","","","","Internet forums","Personal trainer","Libri","","","",0,1,-1.33345147393169,0.769958152717664,-0.22757532373706
577,"18/04/2021 14:45:23","18-29","Italy","At least three times a week","Fairly","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.427400506187499,-0.337555743045368,0.235012741725441
578,"18/04/2021 14:52:35","18-29","Italy","Never","Fairly","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Supermarket","","","","","Internet forums","","","","","",1,0,-1.11722515463158,0.178570603899321,0.0533263442866859
579,"18/04/2021 15:02:25","18-29","Italy","At least three times a week","Not at all","Not at all","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Telefono ","","","","","",1,0,0.605204534133041,-1.62702605973528,0.251308806190194
580,"18/04/2021 15:03:00","50-69","Italy","Less than three times a week","Very","A little","No","","Between 1% and 10% more","I have never scanned it","No","Non sempre soddisfano le aspettative","No","I have never heard of the microbiome","Local market","Supermarket","","","","Magazines","","","","","",1,0,-0.461556754409691,0.262460620836757,-0.0153828569334962
581,"18/04/2021 15:07:46","50-69","Italy","Less than three times a week","A little","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","","","","","Supermarket/shop website","","","","","",0,1,-0.283795382114323,-0.873052202013224,-0.21847502782938
